class,0
FH,1.0
ER,0.8
WW,1.0
TC,0.8
CS,0.8143812709030099
BC,0.5357142857142858
KQ,0.6666666666666666
AR,0.5227272727272727
SL,0.6190476190476191
FG,0.9285714285714286
WB_BX,0.5584415584415585
PF,0.8
BM,0.5357142857142858
WH,0.6333333333333333
SQ,0.45
WN,0.65
BH,0.6666666666666665
PH,0.6862745098039216
LB,0.41666666666666663
